"year" "month" "day" "f9013" "f9047" "f9013i" "f9047i" "hyear" "suma_q" "suma_vol" "accu_vol"
1989 11 6 4.73 0.96 4.73 0.96 1990 5.69 0.491616 21.917952
1989 11 7 8.3 0.96 8.3 0.96 1990 9.26 0.800064 22.718016
1989 11 8 10.19 1.05 10.19 1.05 1990 11.24 0.971136 23.689152
1989 11 9 9.5 1.05 9.5 1.05 1990 10.55 0.91152 24.600672
1989 11 10 10.19 1.05 10.19 1.05 1990 11.24 0.971136 25.571808
1989 11 11 7.4 1.05 7.4 1.05 1990 8.45 0.73008 26.301888
1989 11 12 4.5 1.05 4.5 1.05 1990 5.55 0.47952 26.781408
1989 11 13 7.4 1.05 7.4 1.05 1990 8.45 0.73008 27.511488
1989 11 14 15.11 1.05 15.11 1.05 1990 16.16 1.396224 28.907712
1989 11 15 15.58 1.05 15.58 1.05 1990 16.63 1.436832 30.344544
1989 11 16 16.05 1.05 16.05 1.05 1990 17.1 1.47744 31.821984
1989 11 17 16.99 1.23 16.99 1.23 1990 18.22 1.574208 33.396192
1989 11 18 8.9 1.14 8.9 1.14 1990 10.04 0.867456 34.263648
1989 11 19 8.6 1.41 8.6 1.41 1990 10.01 0.864864 35.128512
1989 11 20 22.46 4.33 22.46 4.33 1990 26.79 2.314656 37.443168
1989 11 21 32.03 9.631 32.03 9.631 1990 41.661 3.5995104 41.0426784
1989 11 22 15.11 8.395 15.11 8.395 1990 23.505 2.030832 43.0735104
1989 11 23 9.8 5.44 9.8 5.44 1990 15.24 1.316736 44.3902464
1989 11 24 9.5 4.735 9.5 4.735 1990 14.235 1.229904 45.6201504
1989 11 25 9.2 3.82 9.2 3.82 1990 13.02 1.124928 46.7450784
1989 11 26 8.6 3.31 8.6 3.31 1990 11.91 1.029024 47.7741024
1989 11 27 8.9 3.14 8.9 3.14 1990 12.04 1.040256 48.8143584
1989 11 28 8.3 2.8 8.3 2.8 1990 11.1 0.95904 49.7733984
1989 11 29 8.3 2.54 8.3 2.54 1990 10.84 0.936576 50.7099744
1989 11 30 8.3 2.41 8.3 2.41 1990 10.71 0.925344 51.6353184
1989 12 1 8.9 2.54 8.9 2.54 1990 11.44 0.988416 52.6237344
1989 12 2 8.6 2.41 8.6 2.41 1990 11.01 0.951264 53.5749984
1989 12 3 8.3 2.28 8.3 2.28 1990 10.58 0.914112 54.4891104
1989 12 4 8 2.15 8 2.15 1990 10.15 0.87696 55.3660704
1989 12 5 7.7 2.15 7.7 2.15 1990 9.85 0.85104 56.2171104
1989 12 6 7.4 1.89 7.4 1.89 1990 9.29 0.802656 57.0197664
1989 12 7 7.4 1.89 7.4 1.89 1990 9.29 0.802656 57.8224224
1989 12 8 7.4 1.89 7.4 1.89 1990 9.29 0.802656 58.6250784
1989 12 9 7.4 1.63 7.4 1.63 1990 9.03 0.780192 59.4052704
1989 12 10 7.4 1.63 7.4 1.63 1990 9.03 0.780192 60.1854624
1989 12 11 7.4 1.5 7.4 1.5 1990 8.9 0.76896 60.9544224
1989 12 12 7.4 1.41 7.4 1.41 1990 8.81 0.761184 61.7156064
1989 12 13 7.4 1.5 7.4 1.5 1990 8.9 0.76896 62.4845664
1989 12 14 7.4 1.5 7.4 1.5 1990 8.9 0.76896 63.2535264
1989 12 15 8 1.76 8 1.76 1990 9.76 0.843264 64.0967904
1989 12 16 7.4 2.28 7.4 2.28 1990 9.68 0.836352 64.9331424
1989 12 17 57.22 11.82 57.22 11.82 1990 69.04 5.965056 70.8981984
1989 12 18 72.12 18.81 72.12 18.81 1990 90.93 7.856352 78.7545504
1989 12 19 66.2 19.77 66.2 19.77 1990 85.97 7.427808 86.1823584
1989 12 20 42.32 11.82 42.32 11.82 1990 54.14 4.677696 90.8600544
1989 12 21 35.35 9.013 35.35 9.013 1990 44.363 3.8329632 94.6930176
1989 12 22 28.4 7.777 28.4 7.777 1990 36.177 3.1256928 97.8187104
1989 12 23 12.53 6.38 12.53 6.38 1990 18.91 1.633824 99.4525344
1989 12 24 10.58 5.44 10.58 5.44 1990 16.02 1.384128 100.8366624
1989 12 25 7.7 4.735 7.7 4.735 1990 12.435 1.074384 101.9110464
1989 12 26 13.7 4.33 13.7 4.33 1990 18.03 1.557792 103.4688384
1989 12 27 16.05 4.16 16.05 4.16 1990 20.21 1.746144 105.2149824
1989 12 28 14.64 3.82 14.64 3.82 1990 18.46 1.594944 106.8099264
1989 12 29 12.92 3.48 12.92 3.48 1990 16.4 1.41696 108.2268864
1989 12 30 7.1 2.97 7.1 2.97 1990 10.07 0.870048 109.0969344
1989 12 31 4.5 2.97 4.5 2.97 1990 7.47 0.645408 109.7423424
1990 1 1 4.32 2.67 4.32 2.67 1990 6.99 0.603936 110.3462784
1990 1 2 4.5 2.54 4.5 2.54 1990 7.04 0.608256 110.9545344
1990 1 3 8.9 2.54 8.9 2.54 1990 11.44 0.988416 111.9429504
1990 1 4 8.9 2.41 8.9 2.41 1990 11.31 0.977184 112.9201344
1990 1 5 7.1 2.28 7.1 2.28 1990 9.38 0.810432 113.7305664
1990 1 6 5.42 2.02 5.42 2.02 1990 7.44 0.642816 114.3733824
1990 1 7 2.42 2.02 2.42 2.02 1990 4.44 0.383616 114.7569984
1990 1 8 4.73 2.02 4.73 2.02 1990 6.75 0.5832 115.3401984
1990 1 9 4.96 1.89 4.96 1.89 1990 6.85 0.59184 115.9320384
1990 1 10 4.73 1.76 4.73 1.76 1990 6.49 0.560736 116.4927744
1990 1 11 5.88 1.76 5.88 1.76 1990 7.64 0.660096 117.1528704
1990 1 12 8.3 1.76 8.3 1.76 1990 10.06 0.869184 118.0220544
1990 1 13 6.57 1.76 6.57 1.76 1990 8.33 0.719712 118.7417664
1990 1 14 3.42 1.63 3.42 1.63 1990 5.05 0.43632 119.1780864
1990 1 15 5.19 1.63 5.19 1.63 1990 6.82 0.589248 119.7673344
1990 1 16 4.5 1.5 4.5 1.5 1990 6 0.5184 120.2857344
1990 1 17 6.11 1.5 6.11 1.5 1990 7.61 0.657504 120.9432384
1990 1 18 7.7 1.32 7.7 1.32 1990 9.02 0.779328 121.7225664
1990 1 19 5.42 1.32 5.42 1.32 1990 6.74 0.582336 122.3049024
1990 1 20 5.65 1.32 5.65 1.32 1990 6.97 0.602208 122.9071104
1990 1 21 3.06 1.32 3.06 1.32 1990 4.38 0.378432 123.2855424
1990 1 22 3.24 1.32 3.24 1.32 1990 4.56 0.393984 123.6795264
1990 1 23 5.42 1.32 5.42 1.32 1990 6.74 0.582336 124.2618624
1990 1 24 5.88 1.41 5.88 1.41 1990 7.29 0.629856 124.8917184
1990 1 25 5.65 1.41 5.65 1.41 1990 7.06 0.609984 125.5017024
1990 1 26 8.3 1.41 8.3 1.41 1990 9.71 0.838944 126.3406464
1990 1 27 4.5 1.41 4.5 1.41 1990 5.91 0.510624 126.8512704
1990 1 28 6.11 2.02 6.11 2.02 1990 8.13 0.702432 127.5537024
1990 1 29 10.58 5.44 10.58 5.44 1990 16.02 1.384128 128.9378304
1990 1 30 9.5 3.65 9.5 3.65 1990 13.15 1.13616 130.0739904
1990 1 31 8 2.8 8 2.8 1990 10.8 0.93312 131.0071104
1990 2 1 8.3 2.97 8.3 2.97 1990 11.27 0.973728 131.9808384
1990 2 2 8 2.67 8 2.67 1990 10.67 0.921888 132.9027264
1990 2 3 6.57 2.54 6.57 2.54 1990 9.11 0.787104 133.6898304
1990 2 4 4.14 2.54 4.14 2.54 1990 6.68 0.577152 134.2669824
1990 2 5 6.11 2.41 6.11 2.41 1990 8.52 0.736128 135.0031104
1990 2 6 4.73 2.41 4.73 2.41 1990 7.14 0.616896 135.6200064
1990 2 7 6.11 2.28 6.11 2.28 1990 8.39 0.724896 136.3449024
1990 2 8 6.34 2.28 6.34 2.28 1990 8.62 0.744768 137.0896704
1990 2 9 5.65 2.28 5.65 2.28 1990 7.93 0.685152 137.7748224
1990 2 10 7.1 2.28 7.1 2.28 1990 9.38 0.810432 138.5852544
1990 2 11 4.14 2.41 4.14 2.41 1990 6.55 0.56592 139.1511744
1990 2 12 5.19 2.41 5.19 2.41 1990 7.6 0.65664 139.8078144
1990 2 13 11.36 2.67 11.36 2.67 1990 14.03 1.212192 141.0200064
1990 2 14 10.19 2.8 10.19 2.8 1990 12.99 1.122336 142.1423424
1990 2 15 9.5 2.8 9.5 2.8 1990 12.3 1.06272 143.2050624
1990 2 16 9.5 2.8 9.5 2.8 1990 12.3 1.06272 144.2677824
1990 2 17 8.9 2.8 8.9 2.8 1990 11.7 1.01088 145.2786624
1990 2 18 4.5 2.67 4.5 2.67 1990 7.17 0.619488 145.8981504
1990 2 19 6.8 2.41 6.8 2.41 1990 9.21 0.795744 146.6938944
1990 2 20 8.6 2.28 8.6 2.28 1990 10.88 0.940032 147.6339264
1990 2 21 10.58 2.41 10.58 2.41 1990 12.99 1.122336 148.7562624
1990 2 22 8.3 2.41 8.3 2.41 1990 10.71 0.925344 149.6816064
1990 2 23 9.5 2.41 9.5 2.41 1990 11.91 1.029024 150.7106304
1990 2 24 6.11 2.28 6.11 2.28 1990 8.39 0.724896 151.4355264
1990 2 25 4.14 2.28 4.14 2.28 1990 6.42 0.554688 151.9902144
1990 2 26 6.57 2.15 6.57 2.15 1990 8.72 0.753408 152.7436224
1990 2 27 10.58 2.02 10.58 2.02 1990 12.6 1.08864 153.8322624
1990 2 28 10.97 2.02 10.97 2.02 1990 12.99 1.122336 154.9545984
1990 3 1 6.8 2.15 6.8 2.15 1990 8.95 0.77328 155.7278784
1990 3 2 9.5 2.15 9.5 2.15 1990 11.65 1.00656 156.7344384
1990 3 3 6.11 2.02 6.11 2.02 1990 8.13 0.702432 157.4368704
1990 3 4 3.6 1.76 3.6 1.76 1990 5.36 0.463104 157.8999744
1990 3 5 5.42 1.63 5.42 1.63 1990 7.05 0.60912 158.5090944
1990 3 6 6.11 1.63 6.11 1.63 1990 7.74 0.668736 159.1778304
1990 3 7 5.65 1.63 5.65 1.63 1990 7.28 0.628992 159.8068224
1990 3 8 6.8 1.63 6.8 1.63 1990 8.43 0.728352 160.5351744
1990 3 9 7.4 1.63 7.4 1.63 1990 9.03 0.780192 161.3153664
1990 3 10 5.65 1.5 5.65 1.5 1990 7.15 0.61776 161.9331264
1990 3 11 3.6 1.5 3.6 1.5 1990 5.1 0.44064 162.3737664
1990 3 12 3.6 1.41 3.6 1.41 1990 5.01 0.432864 162.8066304
1990 3 13 6.34 1.41 6.34 1.41 1990 7.75 0.6696 163.4762304
1990 3 14 8 1.41 8 1.41 1990 9.41 0.813024 164.2892544
1990 3 15 9.8 1.5 9.8 1.5 1990 11.3 0.97632 165.2655744
1990 3 16 9.5 1.5 9.5 1.5 1990 11 0.9504 166.2159744
1990 3 17 6.57 1.5 6.57 1.5 1990 8.07 0.697248 166.9132224
1990 3 18 3.42 1.41 3.42 1.41 1990 4.83 0.417312 167.3305344
1990 3 19 4.73 1.32 4.73 1.32 1990 6.05 0.52272 167.8532544
1990 3 20 8.6 1.32 8.6 1.32 1990 9.92 0.857088 168.7103424
1990 3 21 9.2 1.32 9.2 1.32 1990 10.52 0.908928 169.6192704
1990 3 22 8.6 1.41 8.6 1.41 1990 10.01 0.864864 170.4841344
1990 3 23 8.3 1.41 8.3 1.41 1990 9.71 0.838944 171.3230784
1990 3 24 9.5 1.41 9.5 1.41 1990 10.91 0.942624 172.2657024
1990 3 25 5.65 1.5 5.65 1.5 1990 7.15 0.61776 172.8834624
1990 3 26 5.19 1.32 5.19 1.32 1990 6.51 0.562464 173.4459264
1990 3 27 7.1 1.32 7.1 1.32 1990 8.42 0.727488 174.1734144
1990 3 28 6.57 1.32 6.57 1.32 1990 7.89 0.681696 174.8551104
1990 3 29 6.11 1.32 6.11 1.32 1990 7.43 0.641952 175.4970624
1990 3 30 5.88 1.32 5.88 1.32 1990 7.2 0.62208 176.1191424
1990 3 31 6.8 1.32 6.8 1.32 1990 8.12 0.701568 176.8207104
1990 4 1 3.06 1.32 3.06 1.32 1990 4.38 0.378432 177.1991424
1990 4 2 4.5 1.23 4.5 1.23 1990 5.73 0.495072 177.6942144
1990 4 3 8.3 1.23 8.3 1.23 1990 9.53 0.823392 178.5176064
1990 4 4 6.11 1.23 6.11 1.23 1990 7.34 0.634176 179.1517824
1990 4 5 5.65 2.15 5.65 2.15 1990 7.8 0.67392 179.8257024
1990 4 6 13.7 3.99 13.7 3.99 1990 17.69 1.528416 181.3541184
1990 4 7 16.52 7.468 16.52 7.468 1990 23.988 2.0725632 183.4266816
1990 4 8 6.57 4.735 6.57 4.735 1990 11.305 0.976752 184.4034336
1990 4 9 10.19 3.99 10.19 3.99 1990 14.18 1.225152 185.6285856
1990 4 10 11.75 3.48 11.75 3.48 1990 15.23 1.315872 186.9444576
1990 4 11 10.97 2.8 10.97 2.8 1990 13.77 1.189728 188.1341856
1990 4 12 10.58 2.54 10.58 2.54 1990 13.12 1.133568 189.2677536
1990 4 13 7.1 2.54 7.1 2.54 1990 9.64 0.832896 190.1006496
1990 4 14 3.96 2.41 3.96 2.41 1990 6.37 0.550368 190.6510176
1990 4 15 3.96 2.28 3.96 2.28 1990 6.24 0.539136 191.1901536
1990 4 16 3.78 2.02 3.78 2.02 1990 5.8 0.50112 191.6912736
1990 4 17 6.34 1.89 6.34 1.89 1990 8.23 0.711072 192.4023456
1990 4 18 7.7 1.89 7.7 1.89 1990 9.59 0.828576 193.2309216
1990 4 19 8.9 1.89 8.9 1.89 1990 10.79 0.932256 194.1631776
1990 4 20 10.19 1.89 10.19 1.89 1990 12.08 1.043712 195.2068896
1990 4 21 6.57 1.89 6.57 1.89 1990 8.46 0.730944 195.9378336
1990 4 22 3.6 2.02 3.6 2.02 1990 5.62 0.485568 196.4234016
1990 4 23 3.24 1.76 3.24 1.76 1990 5 0.432 196.8554016
1990 4 24 5.19 1.76 5.19 1.76 1990 6.95 0.60048 197.4558816
1990 4 25 9.5 1.76 9.5 1.76 1990 11.26 0.972864 198.4287456
1990 4 26 9.8 1.89 9.8 1.89 1990 11.69 1.010016 199.4387616
1990 4 27 9.8 1.76 9.8 1.76 1990 11.56 0.998784 200.4375456
1990 4 28 8.9 1.89 8.9 1.89 1990 10.79 0.932256 201.3698016
1990 4 29 4.14 2.02 4.14 2.02 1990 6.16 0.532224 201.9020256
1990 4 30 4.96 2.02 4.96 2.02 1990 6.98 0.603072 202.5050976
1990 5 1 8.6 1.89 8.6 1.89 1990 10.49 0.906336 203.4114336
1990 5 2 9.2 1.89 9.2 1.89 1990 11.09 0.958176 204.3696096
1990 5 3 12.92 1.89 12.92 1.89 1990 14.81 1.279584 205.6491936
1990 5 4 16.05 1.89 16.05 1.89 1990 17.94 1.550016 207.1992096
1990 5 5 12.53 1.89 12.53 1.89 1990 14.42 1.245888 208.4450976
1990 5 6 5.88 1.89 5.88 1.89 1990 7.77 0.671328 209.1164256
1990 5 7 7.1 1.76 7.1 1.76 1990 8.86 0.765504 209.8819296
1990 5 8 15.11 1.76 15.11 1.76 1990 16.87 1.457568 211.3394976
1990 5 9 14.64 1.89 14.64 1.89 1990 16.53 1.428192 212.7676896
1990 5 10 16.52 2.8 16.52 2.8 1990 19.32 1.669248 214.4369376
1990 5 11 16.05 2.54 16.05 2.54 1990 18.59 1.606176 216.0431136
1990 5 12 13.31 2.28 13.31 2.28 1990 15.59 1.346976 217.3900896
1990 5 13 8.3 2.41 8.3 2.41 1990 10.71 0.925344 218.3154336
1990 5 14 17.46 2.41 17.46 2.41 1990 19.87 1.716768 220.0322016
1990 5 15 14.17 2.28 14.17 2.28 1990 16.45 1.42128 221.4534816
1990 5 16 20.72 2.02 20.72 2.02 1990 22.74 1.964736 223.4182176
1990 5 17 27 2.02 27 2.02 1990 29.02 2.507328 225.9255456
1990 5 18 28.4 1.89 28.4 1.89 1990 30.29 2.617056 228.5426016
1990 5 19 21.3 1.89 21.3 1.89 1990 23.19 2.003616 230.5462176
1990 5 20 27.7 2.02 27.7 2.02 1990 29.72 2.567808 233.1140256
1990 5 21 28.4 2.28 28.4 2.28 1990 30.68 2.650752 235.7647776
1990 5 22 41.38 8.086 41.38 8.086 1990 49.466 4.2738624 240.03864
1990 5 23 67.35 23.165 67.35 23.165 1990 90.515 7.820496 247.859136
1990 5 24 56.33 16.605 56.33 16.605 1990 72.935 6.301584 254.16072
1990 5 25 44.12 10.692 44.12 10.692 1990 54.812 4.7357568 258.8964768
1990 5 26 38.35 8.395 38.35 8.395 1990 46.745 4.038768 262.9352448
1990 5 27 31.8 7.777 31.8 7.777 1990 39.577 3.4194528 266.3546976
1990 5 28 31.15 6.38 31.15 6.38 1990 37.53 3.242592 269.5972896
1990 5 29 27.9 5.205 27.9 5.205 1990 33.105 2.860272 272.4575616
1990 5 30 29.85 4.5 29.85 4.5 1990 34.35 2.96784 275.4254016
1990 5 31 23.54 4.16 23.54 4.16 1990 27.7 2.39328 277.8186816
1990 6 1 25.07 3.82 25.07 3.82 1990 28.89 2.496096 280.3147776
1990 6 2 26.6 3.65 26.6 3.65 1990 30.25 2.6136 282.9283776
1990 6 3 26.09 3.65 26.09 3.65 1990 29.74 2.569536 285.4979136
1990 6 4 33.85 3.48 33.85 3.48 1990 37.33 3.225312 288.7232256
1990 6 5 61.6 17.435 61.6 17.435 1990 79.035 6.828624 295.5518496
1990 6 6 56.33 12.196 56.33 12.196 1990 68.526 5.9206464 301.472496
1990 6 7 43.24 9.013 43.24 9.013 1990 52.253 4.5146592 305.9871552
1990 6 8 26.6 6.615 26.6 6.615 1990 33.215 2.869776 308.8569312
1990 6 9 33.85 5.44 33.85 5.44 1990 39.29 3.394656 312.2515872
1990 6 10 36.1 4.5 36.1 4.5 1990 40.6 3.50784 315.7594272
1990 6 11 39.85 10.316 39.85 10.316 1990 50.166 4.3343424 320.0937696
1990 6 12 45.88 14.115 45.88 14.115 1990 59.995 5.183568 325.2773376
1990 6 13 34.6 9.94 34.6 9.94 1990 44.54 3.848256 329.1255936
1990 6 14 61.6 24.71 61.6 24.71 1990 86.31 7.457184 336.5827776
1990 6 15 54.35 19.29 54.35 19.29 1990 73.64 6.362496 342.9452736
1990 6 16 36.1 13.7 36.1 13.7 1990 49.8 4.30272 347.2479936
1990 6 17 26.6 11.068 26.6 11.068 1990 37.668 3.2545152 350.5025088
1990 6 18 28.55 9.631 28.55 9.631 1990 38.181 3.2988384 353.8013472
1990 6 19 26.09 9.013 26.09 9.013 1990 35.103 3.0328992 356.8342464
1990 6 20 48.52 13.324 48.52 13.324 1990 61.844 5.3433216 362.177568
1990 6 21 47.64 11.068 47.64 11.068 1990 58.708 5.0723712 367.2499392
1990 6 22 45 9.631 45 9.631 1990 54.631 4.7201184 371.9700576
1990 6 23 31.15 9.631 31.15 9.631 1990 40.781 3.5234784 375.493536
1990 6 24 27.25 9.322 27.25 9.322 1990 36.572 3.1598208 378.6533568
1990 6 25 27.25 8.704 27.25 8.704 1990 35.954 3.1064256 381.7597824
1990 6 26 28.55 7.777 28.55 7.777 1990 36.327 3.1386528 384.8984352
1990 6 27 34.6 7.468 34.6 7.468 1990 42.068 3.6346752 388.5331104
1990 6 28 36.1 6.615 36.1 6.615 1990 42.715 3.690576 392.2236864
1990 6 29 34.6 6.145 34.6 6.145 1990 40.745 3.520368 395.7440544
1990 6 30 27.9 5.675 27.9 5.675 1990 33.575 2.90088 398.6449344
1990 7 1 15.6 4.97 15.6 4.97 1990 20.57 1.777248 400.4221824
1990 7 2 18.44 2.67 18.44 2.67 1990 21.11 1.823904 402.2460864
1990 7 3 21.5 2.54 21.5 2.54 1990 24.04 2.077056 404.3231424
1990 7 4 17.93 2.41 17.93 2.41 1990 20.34 1.757376 406.0805184
1990 7 5 20.99 2.28 20.99 2.28 1990 23.27 2.010528 408.0910464
1990 7 6 17.93 2.15 17.93 2.15 1990 20.08 1.734912 409.8259584
1990 7 7 15.6 2.15 15.6 2.15 1990 17.75 1.5336 411.3595584
1990 7 8 14 2.02 14 2.02 1990 16.02 1.384128 412.7436864
1990 7 9 8.91 1.76 8.91 1.76 1990 10.67 0.921888 413.6655744
1990 7 10 12.4 1.76 12.4 1.76 1990 14.16 1.223424 414.8889984
1990 7 11 15.2 1.63 15.2 1.63 1990 16.83 1.454112 416.3431104
1990 7 12 14.8 1.5 14.8 1.5 1990 16.3 1.40832 417.7514304
1990 7 13 15.6 1.5 15.6 1.5 1990 17.1 1.47744 419.2288704
1990 7 14 9.2 1.32 9.2 1.32 1990 10.52 0.908928 420.1377984
1990 7 15 5.61 1.32 5.61 1.32 1990 6.93 0.598752 420.7365504
1990 7 16 6.59 1.63 6.59 1.63 1990 8.22 0.710208 421.4467584
1990 7 17 9.52 1.5 9.52 1.5 1990 11.02 0.952128 422.3988864
1990 7 18 9.84 1.41 9.84 1.41 1990 11.25 0.972 423.3708864
1990 7 19 10.48 1.41 10.48 1.41 1990 11.89 1.027296 424.3981824
1990 7 20 10.16 1.32 10.16 1.32 1990 11.48 0.991872 425.3900544
1990 7 21 10.8 1.23 10.8 1.23 1990 12.03 1.039392 426.4294464
1990 7 22 8.33 1.76 8.33 1.76 1990 10.09 0.871776 427.3012224
1990 7 23 5.38 1.23 5.38 1.23 1990 6.61 0.571104 427.8723264
1990 7 24 8.91 1.23 8.91 1.23 1990 10.14 0.876096 428.7484224
1990 7 25 9.84 1.14 9.84 1.14 1990 10.98 0.948672 429.6970944
1990 7 26 9.84 1.14 9.84 1.14 1990 10.98 0.948672 430.6457664
1990 7 27 9.84 1.05 9.84 1.05 1990 10.89 0.940896 431.5866624
1990 7 28 13.6 1.23 13.6 1.23 1990 14.83 1.281312 432.8679744
1990 7 29 8.04 1.5 8.04 1.5 1990 9.54 0.824256 433.6922304
1990 7 30 13.2 1.32 13.2 1.32 1990 14.52 1.254528 434.9467584
1990 7 31 9.2 1.14 9.2 1.14 1990 10.34 0.893376 435.8401344
1990 8 1 8.91 1.05 8.91 1.05 1990 9.96 0.860544 436.7006784
1990 8 2 8.33 2.02 8.33 2.02 1990 10.35 0.89424 437.5949184
1990 8 3 9.2 1.5 9.2 1.5 1990 10.7 0.92448 438.5193984
1990 8 4 8.62 1.14 8.62 1.14 1990 9.76 0.843264 439.3626624
1990 8 5 3.05 1.41 3.05 1.41 1990 4.46 0.385344 439.7480064
1990 8 6 4.23 1.14 4.23 1.14 1990 5.37 0.463968 440.2119744
1990 8 7 6.88 1.05 6.88 1.05 1990 7.93 0.685152 440.8971264
1990 8 8 4.92 0.96 4.92 0.96 1990 5.88 0.508032 441.4051584
1990 8 9 4.23 0.96 4.23 0.96 1990 5.19 0.448416 441.8535744
1990 8 10 5.38 0.96 5.38 0.96 1990 6.34 0.547776 442.4013504
1990 8 11 4.92 0.96 4.92 0.96 1990 5.88 0.508032 442.9093824
1990 8 12 3.43 1.05 3.43 1.05 1990 4.48 0.387072 443.2964544
1990 8 13 4.46 1.05 4.46 1.05 1990 5.51 0.476064 443.7725184
1990 8 14 8.33 1.32 8.33 1.32 1990 9.65 0.83376 444.6062784
1990 8 15 5.38 1.05 5.38 1.05 1990 6.43 0.555552 445.1618304
1990 8 16 5.15 0.96 5.15 0.96 1990 6.11 0.527904 445.6897344
1990 8 17 8.04 0.87 8.04 0.87 1990 8.91 0.769824 446.4595584
1990 8 18 5.61 0.96 5.61 0.96 1990 6.57 0.567648 447.0272064
1990 8 19 4.92 0.87 4.92 0.87 1990 5.79 0.500256 447.5274624
1990 8 20 4.69 0.78 4.69 0.78 1990 5.47 0.472608 448.0000704
1990 8 21 8.04 0.78 8.04 0.78 1990 8.82 0.762048 448.7621184
1990 8 22 2.29 0.87 2.29 0.87 1990 3.16 0.273024 449.0351424
1990 8 23 3.43 0.87 3.43 0.87 1990 4.3 0.37152 449.4066624
1990 8 24 8.33 0.87 8.33 0.87 1990 9.2 0.79488 450.2015424
1990 8 25 6.59 1.5 6.59 1.5 1990 8.09 0.698976 450.9005184
1990 8 26 3.62 1.5 3.62 1.5 1990 5.12 0.442368 451.3428864
1990 8 27 2.48 1.14 2.48 1.14 1990 3.62 0.312768 451.6556544
1990 8 28 5.61 1.05 5.61 1.05 1990 6.66 0.575424 452.2310784
1990 8 29 4.23 1.14 4.23 1.14 1990 5.37 0.463968 452.6950464
1990 8 30 7.75 1.63 7.75 1.63 1990 9.38 0.810432 453.5054784
1990 8 31 17.42 2.97 17.42 2.97 1990 20.39 1.761696 455.2671744
1990 9 1 11.12 1.63 11.12 1.63 1990 12.75 1.1016 456.3687744
1990 9 2 6.59 1.63 6.59 1.63 1990 8.22 0.710208 457.0789824
1990 9 3 4.69 1.41 4.69 1.41 1990 6.1 0.52704 457.6060224
1990 9 4 4.23 1.23 4.23 1.23 1990 5.46 0.471744 458.0777664
1990 9 5 4.69 1.23 4.69 1.23 1990 5.92 0.511488 458.5892544
1990 9 6 5.61 1.23 5.61 1.23 1990 6.84 0.590976 459.1802304
1990 9 7 6.07 1.23 6.07 1.23 1990 7.3 0.63072 459.8109504
1990 9 8 6.88 1.23 6.88 1.23 1990 8.11 0.700704 460.5116544
1990 9 9 4.23 1.23 4.23 1.23 1990 5.46 0.471744 460.9833984
1990 9 10 4.69 1.23 4.69 1.23 1990 5.92 0.511488 461.4948864
1990 9 11 6.07 1.23 6.07 1.23 1990 7.3 0.63072 462.1256064
1990 9 12 2.48 1.23 2.48 1.23 1990 3.71 0.320544 462.4461504
1990 9 13 7.46 1.23 7.46 1.23 1990 8.69 0.750816 463.1969664
1990 9 14 15.2 4.16 15.2 4.16 1990 19.36 1.672704 464.8696704
1990 9 15 10.48 3.65 10.48 3.65 1990 14.13 1.220832 466.0905024
1990 9 16 4.23 2.67 4.23 2.67 1990 6.9 0.59616 466.6866624
1990 9 17 9.2 6.85 9.2 6.85 1990 16.05 1.38672 468.0733824
1990 9 18 13.2 3.14 13.2 3.14 1990 16.34 1.411776 469.4851584
1990 9 19 8.62 3.14 8.62 3.14 1990 11.76 1.016064 470.5012224
1990 9 20 4.46 3.31 4.46 3.31 1990 7.77 0.671328 471.1725504
1990 9 21 11.44 3.31 11.44 3.31 1990 14.75 1.2744 472.4469504
1990 9 22 8.91 3.31 8.91 3.31 1990 12.22 1.055808 473.5027584
1990 9 23 5.84 3.31 5.84 3.31 1990 9.15 0.79056 474.2933184
1990 9 24 6.88 3.14 6.88 3.14 1990 10.02 0.865728 475.1590464
1990 9 25 3.81 3.14 3.81 3.14 1990 6.95 0.60048 475.7595264
1990 9 26 4.23 3.14 4.23 3.14 1990 7.37 0.636768 476.3962944
1990 9 27 3.81 3.14 3.81 3.14 1990 6.95 0.60048 476.9967744
1990 9 28 7.17 3.14 7.17 3.14 1990 10.31 0.890784 477.8875584
1990 9 29 15.2 3.14 15.2 3.14 1990 18.34 1.584576 479.4721344
1990 9 30 14.4 3.65 14.4 3.65 1990 18.05 1.55952 481.0316544
1990 10 1 12.08 3.31 12.08 3.31 1991 15.39 1.329696 1.329696
1990 10 2 13.6 3.31 13.6 3.31 1991 16.91 1.461024 2.79072
1990 10 3 10.48 3.14 10.48 3.14 1991 13.62 1.176768 3.967488
1990 10 4 14 2.97 14 2.97 1991 16.97 1.466208 5.433696
1990 10 5 14 2.97 14 2.97 1991 16.97 1.466208 6.899904
1990 10 6 12.08 2.97 12.08 2.97 1991 15.05 1.30032 8.200224
1990 10 7 4.23 2.97 4.23 2.97 1991 7.2 0.62208 8.822304
1990 10 8 8.04 2.97 8.04 2.97 1991 11.01 0.951264 9.773568
1990 10 9 10.8 2.97 10.8 2.97 1991 13.77 1.189728 10.963296
1990 10 10 12.08 2.97 12.08 2.97 1991 15.05 1.30032 12.263616
1990 10 11 8.91 2.97 8.91 2.97 1991 11.88 1.026432 13.290048
1990 10 12 4.69 2.97 4.69 2.97 1991 7.66 0.661824 13.951872
